Year,Player,Salary
2015,Anthony Davis,"$7,070,730"
2015,Marvin Williams,"$7,000,000"
2015,Rodney Stuckey,"$7,000,000"
2015,Louis Williams,"$7,000,000"
2015,Cory Joseph,"$7,000,000"
2015,Ed Davis,"$6,980,802"
2015,Isaiah Thomas,"$6,912,869"
2015,Josh Smith,"$6,830,916"
2015,Jae Crowder,"$6,796,117"
2015,Jason Thompson,"$6,752,729"
2015,Carl Landry,"$6,750,000"
2015,Greivis Vasquez,"$6,600,000"
2015,Aron Baynes,"$6,500,000"
2015,Patrick Beverley,"$6,486,486"
2015,Michael Kidd-Gilchrist,"$6,331,403"
2015,Jarrett Jack,"$6,300,000"
2015,Jodie Meeks,"$6,270,000"
2015,Patrick Patterson,"$6,268,675"
2015,Marco Belinelli,"$6,060,606"
2015,Gerald Henderson,"$6,000,000"
2015,Andrew Wiggins,"$5,758,680"
2015,Kyle Korver,"$5,746,479"
2015,Martell Webster,"$5,713,500"
2015,Karl-Anthony Towns,"$5,703,600"
2015,Bradley Beal,"$5,694,673"
2015,Courtney Lee,"$5,675,000"
2015,Jamal Crawford,"$5,675,000"
2015,JJ Hickson,"$5,583,413"
2015,Spencer Hawes,"$5,543,725"
2015,Nikola Mirotic,"$5,543,725"
2015,Shaun Livingston,"$5,543,725"
2015,Josh McRoberts,"$5,543,725"
2015,Mirza Teletovic,"$5,500,000"
2015,PJ Tucker,"$5,500,000"
2015,Brandan Wright,"$5,464,000"
2015,Chase Budinger,"$5,258,082"
2015,Tim Duncan,"$5,250,000"
2015,Nick Young,"$5,219,169"
2015,Zaza Pachulia,"$5,200,000"
2015,Victor Oladipo,"$5,192,520"
2015,Jabari Parker,"$5,152,440"
2015,Dion Waiters,"$5,138,430"
2015,D'Angelo Russell,"$5,103,120"
2015,Darren Collison,"$5,013,559"
2015,Jonas Jerebko,"$5,000,000"
2015,JR Smith,"$5,000,000"
2015,Marcus Morris,"$5,000,000"
2015,Chris Andersen,"$5,000,000"
2015,Tony Allen,"$5,000,000"
2015,Larry Sanders,"$5,000,000"
2015,CJ Watson,"$5,000,000"
2015,Chris Kaman,"$5,000,000"
2015,Timofey Mozgov,"$4,950,000"
2015,Mike Dunleavy,"$4,837,500"
2015,Trevor Booker,"$4,775,000"
2015,Otto Porter,"$4,662,960"
2015,Jonas Valanciunas,"$4,660,482"
2015,Joel Embiid,"$4,626,960"
2015,Anthony Bennett,"$4,597,276"
2015,Jahlil Okafor,"$4,582,680"
2015,Raymond Felton,"$4,540,000"
2015,Alexis Ajinca,"$4,539,607"
2015,Kyle Singler,"$4,500,000"
2015,Kris Humphries,"$4,440,000"
2015,Derrick Williams,"$4,400,000"
2015,CJ Miles,"$4,394,225"
2015,Mike Miller,"$4,354,127"
2015,Jameer Nelson,"$4,345,000"
2015,Mario Chalmers,"$4,300,000"
2015,Jason Smith,"$4,300,000"
2015,Jose Juan Barea,"$4,290,000"
2015,Jared Dudley,"$4,250,000"
2015,Damian Lillard,"$4,236,286"
2015,Cody Zeller,"$4,204,200"
2015,Aaron Gordon,"$4,171,680"
2015,Kristaps Porzingis,"$4,131,720"
2015,Vince Carter,"$4,088,019"
2015,Devin Harris,"$4,053,446"
2015,Thabo Sefolosha,"$4,000,000"
2015,Ian Mahinmi,"$4,000,000"
2015,Jordan Hill,"$4,000,000"
2015,Alan Anderson,"$4,000,000"
2015,Nemanja Bjelica,"$3,950,000"
2015,Harrison Barnes,"$3,873,398"
2015,Marreese Speights,"$3,815,500"
2015,Alex Len,"$3,807,120"
2015,Dante Exum,"$3,777,720"
2015,Steve Novak,"$3,758,017"
2015,Kyle O'Quinn,"$3,750,000"
2015,Nick Collison,"$3,750,000"
2015,Mario Hezonja,"$3,741,480"
2015,Terrence Ross,"$3,553,917"
2015,Lavoy Allen,"$3,550,000"
2015,Matt Barnes,"$3,542,500"
2015,Will Barton,"$3,533,333"
2015,Nerlens Noel,"$3,457,800"
2015,Marcus Smart,"$3,431,040"
2015,Evan Turner,"$3,425,510"
2015,Bojan Bogdanovic,"$3,425,510"
2015,Willie Cauley-Stein,"$3,398,280"
2015,Quincy Pondexter,"$3,382,023"
2015,Paul Pierce,"$3,376,000"
2015,Anthony Morrow,"$3,344,000"
2015,Mike Scott,"$3,333,333"
2015,Drew Gooden,"$3,300,000"
2015,Andre Drummond,"$3,272,090"
2015,Norris Cole,"$3,203,780"
2015,Patrick Mills,"$3,200,000"
2015,KJ McDaniels,"$3,189,794"
2015,Ben McLemore,"$3,156,600"
2015,Randy Foye,"$3,135,000"
2015,Julius Randle,"$3,132,240"
2015,Austin Rivers,"$3,110,796"
2015,Emmanuel Mudiay,"$3,102,240"
2015,Meyers Leonard,"$3,075,879"
2015,Jeremy Lamb,"$3,034,356"
2015,DJ Augustin,"$3,000,000"
2015,Anthony Tolliver,"$3,000,000"
2015,Brandon Bass,"$3,000,000"
2015,Jerryd Bayless,"$3,000,000"
2015,Toney Douglas,"$2,971,568"
2015,John Henson,"$2,943,220"
2015,Luis Scola,"$2,900,000"
2015,Moe Harkless,"$2,894,058"
2015,Kentavious Caldwell-Pope,"$2,891,760"
2015,Kirk Hinrich,"$2,870,000"
2015,Nik Stauskas,"$2,869,440"
2015,Udonis Haslem,"$2,854,940"
2015,Brian Roberts,"$2,854,940"
2015,Dante Cunningham,"$2,850,000"
2015,Stanley Johnson,"$2,841,960"
2015,Omri Casspi,"$2,836,186"
2015,Darrell Arthur,"$2,814,000"
2015,Kevin Seraphin,"$2,814,000"
2015,Sonny Weems,"$2,814,000"
2015,Manu Ginobili,"$2,814,000"
2015,Bismack Biyombo,"$2,814,000"
2015,Tibor Pleiss,"$2,700,000"
2015,Furkan Aldemir,"$2,683,841"
2015,Trey Burke,"$2,658,240"
2015,Noah Vonleh,"$2,637,720"
2015,Tyler Zeller,"$2,616,975"
2015,Frank Kaminsky,"$2,612,520"
2015,CJ McCollum,"$2,525,160"
2015,Elfrid Payton,"$2,505,720"
2015,Joel Anthony,"$2,500,000"
2015,Leandro Barbosa,"$2,500,000"
2015,James Johnson,"$2,500,000"
2015,Terrence Jones,"$2,489,529"
2015,Justise Winslow,"$2,481,720"
2015,Shelvin Mack,"$2,433,333"
2015,Michael Carter-Williams,"$2,399,040"
2015,Andrew Nicholson,"$2,380,593"
2015,Doug McDermott,"$2,380,440"
2015,Tony Wroten,"$2,346,760"
2015,Jordan Farmar,"$2,291,455"
2015,Evan Fournier,"$2,288,204"
2015,Steven Adams,"$2,279,040"
2015,Myles Turner,"$2,277,960"
2015,Jared Sullinger,"$2,269,260"
2015,Aaron Brooks,"$2,250,000"
2015,Trey Lyles,"$2,239,800"
2015,Ramon Sessions,"$2,170,465"
2015,Kelly Olynyk,"$2,165,160"
2015,Zach LaVine,"$2,148,360"
2015,Kendall Marshall,"$2,144,772"
2015,Jeremy Lin,"$2,139,000"
2015,Gary Neal,"$2,139,000"
2015,Miles Plumlee,"$2,109,293"
2015,Maurice Williams,"$2,100,000"
2015,Danny Granger,"$2,100,000"
2015,Steve Blake,"$2,100,000"
2015,Joe Ingles,"$2,100,000"
2015,Beno Udrih,"$2,080,465"
2015,Shabazz Muhammad,"$2,056,920"
2015,Devin Booker,"$2,055,840"
2015,TJ Warren,"$2,041,080"
2015,Perry Jones,"$2,038,206"
2015,Cameron Payne,"$2,021,520"
2015,Festus Ezeli,"$2,008,748"
2015,Kent Bazemore,"$2,000,000"
2015,DeJuan Blair,"$2,000,000"
2015,Giannis Antetokounmpo,"$1,953,960"
2015,Adreian Payne,"$1,938,840"
2015,Kelly Oubre,"$1,920,240"
2015,Jusuf Nurkic,"$1,842,000"
2015,Lucas Nogueira,"$1,842,000"
2015,Terry Rozier,"$1,824,360"
2015,Dennis Schroeder,"$1,763,400"
2015,Zoran Dragic,"$1,756,500"
2015,James Young,"$1,749,840"
2015,Rashad Vaughn,"$1,733,040"
2015,Ryan Kelly,"$1,724,250"
2015,Joffrey Lauvergne,"$1,709,719"
2015,Louis Amundson,"$1,700,000"
2015,Tyler Ennis,"$1,662,360"
2015,Sam Dekker,"$1,646,400"
2015,Lance Thomas,"$1,636,842"
2015,Sergey Karasev,"$1,599,840"
2015,Gary Harris,"$1,587,480"
2015,Jerian Grant,"$1,572,360"
2015,Tony Snell,"$1,535,880"
2015,Bruno Caboclo,"$1,524,000"
2015,Delon Wright,"$1,509,360"
2015,Shane Larkin,"$1,500,000"
2015,Wayne Ellington,"$1,500,000"
2015,James Jones,"$1,499,187"
2015,Richard Jefferson,"$1,499,187"
2015,Charlie Villanueva,"$1,499,187"
2015,Samuel Dalembert,"$1,499,187"
2015,Jason Terry,"$1,499,187"
2015,Metta World Peace,"$1,499,187"
2015,Amare Stoudemire,"$1,499,187"
2015,Tayshaun Prince,"$1,499,187"
2015,Kendrick Perkins,"$1,499,187"
2015,Ronnie Price,"$1,499,187"
2015,Caron Butler,"$1,499,187"
2015,Rasual Butler,"$1,499,187"
2015,Matt Bonner,"$1,499,187"
2015,David West,"$1,499,187"
2015,Andre Miller,"$1,490,369"
2015,Gorgui Dieng,"$1,474,440"
2015,Mitch McGary,"$1,463,040"
2015,Justin Anderson,"$1,449,000"
2015,Marcus Thornton,"$1,436,891"
2015,Pablo Prigioni,"$1,421,348"
2015,Mason Plumlee,"$1,415,520"
2015,Jordan Adams,"$1,404,600"
2015,Andrea Bargnani,"$1,362,897"
2015,Gerald Green,"$1,362,897"
2015,Solomon Hill,"$1,358,880"
2015,Aaron Gray,"$1,356,146"
2015,Sasha Vujacic,"$1,356,146"
2015,Rodney Hood,"$1,348,440"
2015,Matthew Dellavedova,"$1,347,276"
2015,Bobby Portis,"$1,344,120"
2015,Rondae Hollis-Jefferson,"$1,335,480"
2015,Alonzo Gee,"$1,320,000"
2015,Tim Hardaway Jr,"$1,304,520"
2015,Nikola Jokic,"$1,300,000"
2015,Shabazz Napier,"$1,294,440"
2015,Tyus Jones,"$1,282,080"
2015,Sasha Kaun,"$1,276,000"
2015,Cartier Martin,"$1,270,964"
2015,Brandon Rush,"$1,270,964"
2015,Luc Mbah a Moute,"$1,270,964"
2015,Reggie Bullock,"$1,252,400"
2015,Clint Capela,"$1,242,720"
2015,Jarell Martin,"$1,230,840"
2015,Andre Roberson,"$1,210,800"
2015,PJ Hairston,"$1,201,440"
2015,Boban Marjanovic,"$1,200,000"
2015,Tyler Hansbrough,"$1,185,784"
2015,Jeremy Evans,"$1,185,784"
2015,Rudy Gobert,"$1,175,880"
2015,Jordan Mickey,"$1,170,960"
2015,Archie Goodwin,"$1,160,160"
2015,CJ Wilcox,"$1,159,680"
2015,Larry Nance Jr,"$1,155,600"
2015,Chris Copeland,"$1,150,000"
2015,Damjan Rudez,"$1,149,500"
2015,RJ Hunter,"$1,148,640"
2015,Kyle Anderson,"$1,142,880"
2015,Chris McCullough,"$1,140,240"
2015,Josh Huestis,"$1,140,240"
2015,Kevon Looney,"$1,131,960"
2015,JaKarr Sampson,"$1,103,547"
2015,Cole Aldrich,"$1,100,602"
2015,Wesley Johnson,"$1,100,602"
2015,Luke Babbitt,"$1,100,602"
2015,Ishmael Smith,"$1,100,602"
2015,Garrett Temple,"$1,100,602"
2015,Glenn Robinson III,"$1,100,000"
2015,Ray McCallum,"$1,076,758"
2015,Richaun Holmes,"$1,075,000"
2015,Jared Cunningham,"$1,039,074"
2015,Jon Leuer,"$1,035,000"
2015,Donald Sloan,"$1,015,421"
2015,E'Twaun Moore,"$1,015,421"
2015,Joey Dorsey,"$1,015,421"
2015,James Anderson,"$1,015,421"
2015,Phil Pressey,"$1,014,142"
2015,Rakeem Christmas,"$1,007,026"
2015,Joseph Young,"$1,007,026"
2015,Walter Tavares,"$1,000,000"
2015,Montrezl Harrell,"$1,000,000"
2015,Robert Covington,"$1,000,000"
2015,Tim Frazier,"$989,216"
2015,Robert Sacre,"$981,358"
2015,John Jenkins,"$981,349"
2015,Thomas Robinson,"$981,348"
2015,Hassan Whiteside,"$981,348"
2015,Quincy Acy,"$981,348"
2015,Christapher Johnson,"$981,348"
2015,Mike Muscala,"$947,276"
2015,Troy Daniels,"$947,276"
2015,Justin Holiday,"$947,276"
2015,Gal Mekel,"$947,276"
2015,Ian Clark,"$947,276"
2015,Dewayne Dedmon,"$947,276"
2015,Isaiah Canaan,"$947,276"
2015,Hollis Thompson,"$947,276"
2015,Allen Crabbe,"$947,276"
2015,Seth Curry,"$947,276"
2015,Jeff Withey,"$947,276"
2015,James Ennis,"$944,477"
2015,Elton Brand,"$890,693"
2015,Damien Inglis,"$855,000"
2015,Markel Brown,"$845,059"
2015,Cameron Bairstow,"$845,059"
2015,Dwight Powell,"$845,059"
2015,Nick Johnson,"$845,059"
2015,Spencer Dinwiddie,"$845,059"
2015,James Michael McAdoo,"$845,059"
2015,Shayne Whittington,"$845,059"
2015,Tarik Black,"$845,059"
2015,Jordan Clarkson,"$845,059"
2015,Russ Smith,"$845,059"
2015,JaMychal Green,"$845,059"
2015,Tyler Johnson,"$845,059"
2015,Johnny O'Bryant,"$845,059"
2015,Jarnell Stokes,"$845,059"
2015,Cleanthony Early,"$845,059"
2015,Langston Galloway,"$845,059"
2015,Devyn Marble,"$845,059"
2015,Joe Harris,"$845,059"
2015,Jerami Grant,"$845,059"
2015,Eric Moreland,"$845,059"
2015,Raul Neto,"$840,000"
2015,Kostas Papanikolaou,"$800,320"
2015,Pierre Jackson,"$750,000"
2015,Norman Powell,"$650,000"
2015,Jimmer Fredette,"$625,167"
2015,Pat Connaughton,"$625,093"
2015,Ryan Hollins,"$615,906"
2015,Darrun Hilliard,"$600,000"
2015,Lamar Patterson,"$525,093"
2015,Willie Reed,"$525,093"
2015,Aaron Harrison,"$525,093"
2015,Cristiano Felicio,"$525,093"
2015,Salah Mejri,"$525,093"
2015,Maurice Ndour,"$525,093"
2015,Branden Dawson,"$525,093"
2015,Marcelo Huertas,"$525,093"
2015,Anthony Brown,"$525,093"
2015,Michael Frazier,"$525,093"
2015,Josh Richardson,"$525,093"
2015,TJ McConnell,"$525,093"
2015,Cliff Alexander,"$525,093"
2015,Luis Montero,"$525,093"
2015,Duje Dukan,"$525,093"
2015,Jonathon Simmons,"$525,093"
2015,Treveon Graham,"$525,093"
2015,Cory Jefferson,"$362,878"
2015,Elijah Millsap,"$352,936"
2015,Nazr Mohammed,"$352,749"
2015,Jarell Eddie,"$349,032"
2015,Christian Wood,"$339,762"
2015,Sean Kilpatrick,"$320,594"
2015,Michael Beasley,"$306,526"
2015,Jorge Gutierrez,"$300,899"
2015,Jeff Ayres,"$251,890"
2015,Lorenzo Brown,"$222,888"
2015,Andrew Goudelock,"$200,600"
2015,Scottie Wilbekin,"$200,000"
2015,Erick Green,"$199,418"
2015,Greg Smith,"$197,111"
2015,Jordan McRae,"$172,971"
2015,Henry Sims,"$161,633"
2015,Xavier Munford,"$123,548"
2015,Jordan Hamilton,"$119,461"
2015,Alan Williams,"$114,284"
2015,Orlando Johnson,"$111,444"
2015,Jonathan Holmes,"$100,000"
2015,Justin Harper,"$99,418"
2015,Bryce Cotton,"$99,418"
2015,Alex Stepheson,"$92,662"
2015,Chuck Hayes,"$70,549"
2015,Axel Toupane,"$61,775"
2015,Bryce Dejean-Jones,"$61,775"
2015,Keith Appling,"$61,775"
2015,Coty Clarke,"$61,774"
2015,Briante Weber,"$61,774"
2015,Elliot Williams,"$57,726"
2015,Quincy Miller,"$50,000"
2015,Thanasis Antetokounmpo,"$30,887"
2015,JJ O'Brien,"$30,887"
2015,Nate Robinson,"$26,456"
2015,Dorell Wright,"$17,637"
2015,John Holland,"$9,266"
