player_id,player_firstname,player_lastname,pos,fga,defReb,fgm,tpm,totReb,offReb,turnovers,fta,pFouls,assists,points,game_id,steals,team_id,plusMinus,ftm,tpa,blocks
243,Justin,Holiday,G,16.0,11.0,5.0,3.0,14.0,3.0,3.0,5.0,6.0,2.0,18.0,3643,6.0,48,14.0,5.0,10.0,1.0
245,Rondae,Hollis-Jefferson,F,407.0,257.0,173.0,15.0,334.0,77.0,82.0,181.0,130.0,120.0,499.0,121539,57.0,224,-237.0,138.0,54.0,30.0
246,Richaun,Holmes,C,182.0,87.0,99.0,13.0,123.0,36.0,24.0,34.0,51.0,26.0,238.0,42923,16.0,459,-128.0,27.0,42.0,15.0
248,Al,Horford,C,1005.0,473.0,500.0,116.0,601.0,128.0,150.0,168.0,174.0,432.0,1249.0,203000,66.0,178,225.0,133.0,298.0,104.0
248,Al,Horford,F,19.0,10.0,11.0,2.0,12.0,2.0,6.0,1.0,3.0,8.0,25.0,4991,3.0,4,-17.0,1.0,3.0,0.0
250,Dwight,Howard,C,703.0,724.0,435.0,0.0,1054.0,330.0,189.0,476.0,246.0,120.0,1123.0,182582,75.0,85,-89.0,253.0,2.0,106.0
251,Marcelo,Huertas,G,7.0,3.0,3.0,0.0,3.0,0.0,6.0,4.0,3.0,7.0,10.0,1854,5.0,17,-20.0,4.0,4.0,0.0
253,Kris,Humphries,C,23.0,18.0,9.0,2.0,23.0,5.0,3.0,4.0,10.0,6.0,23.0,7202,1.0,3,-12.0,3.0,4.0,3.0
253,Kris,Humphries,F,13.0,8.0,3.0,0.0,14.0,6.0,3.0,4.0,4.0,2.0,7.0,4240,0.0,2,-6.0,1.0,5.0,2.0
255,Serge,Ibaka,C,64.0,32.0,29.0,3.0,37.0,5.0,6.0,10.0,21.0,5.0,71.0,12968,4.0,178,-13.0,10.0,17.0,11.0
255,Serge,Ibaka,F,1112.0,464.0,537.0,138.0,610.0,146.0,117.0,137.0,249.0,89.0,1329.0,189934,43.0,2662,-194.0,117.0,349.0,135.0
257,Ersan,Ilyasova,C,30.0,9.0,18.0,3.0,9.0,0.0,9.0,6.0,6.0,6.0,45.0,8274,3.0,3,-6.0,6.0,9.0,0.0
257,Ersan,Ilyasova,F,1875.0,735.0,798.0,291.0,978.0,243.0,228.0,423.0,408.0,306.0,2205.0,333486,108.0,3273,-36.0,318.0,852.0,45.0
260,Brandon,Ingram,F,357.0,107.0,158.0,29.0,140.0,33.0,62.0,92.0,72.0,78.0,396.0,79580,33.0,561,-222.0,51.0,93.0,13.0
260,Brandon,Ingram,G,66.0,28.0,21.0,4.0,34.0,6.0,13.0,21.0,16.0,20.0,62.0,13265,3.0,119,-76.0,16.0,20.0,5.0
261,Kyrie,Irving,G,1833.0,223.0,864.0,229.0,292.0,69.0,234.0,414.0,200.0,540.0,2332.0,212279,112.0,685,445.0,375.0,572.0,33.0
264,Reggie,Jackson,G,653.0,89.0,276.0,65.0,109.0,20.0,111.0,136.0,128.0,263.0,735.0,110362,35.0,500,-188.0,118.0,178.0,4.0
265,LeBron,James,F,1770.0,700.0,980.0,172.0,816.0,116.0,383.0,702.0,181.0,798.0,2608.0,216474,133.0,699,679.0,476.0,459.0,68.0
266,Al,Jefferson,C,4.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,5.0,2.0,4.0,1731,0.0,15,-17.0,0.0,0.0,0.0
267,Richard,Jefferson,F,71.0,33.0,35.0,19.0,38.0,5.0,10.0,18.0,33.0,17.0,106.0,28660,6.0,91,53.0,17.0,42.0,5.0
267,Richard,Jefferson,G,5.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,5.0,1682,0.0,7,10.0,0.0,2.0,0.0
269,Brandon,Jennings,G,188.0,56.0,68.0,28.0,65.0,9.0,34.0,59.0,28.0,105.0,209.0,34499,28.0,442,-94.0,45.0,84.0,2.0
270,Jonas,Jerebko,C,4.0,2.0,0.0,0.0,5.0,3.0,0.0,2.0,3.0,1.0,1.0,2461,0.0,2,-6.0,1.0,3.0,0.0
270,Jonas,Jerebko,F,25.0,24.0,10.0,5.0,34.0,10.0,9.0,3.0,15.0,8.0,27.0,12268,2.0,12,22.0,2.0,14.0,4.0
271,Amir,Johnson,C,29.0,23.0,17.0,1.0,30.0,7.0,3.0,7.0,12.0,9.0,38.0,13437,3.0,12,34.0,3.0,2.0,4.0
271,Amir,Johnson,F,368.0,244.0,209.0,28.0,373.0,129.0,80.0,103.0,221.0,137.0,517.0,185648,55.0,172,177.0,71.0,70.0,62.0
274,James,Johnson,F,76.0,30.0,37.0,9.0,37.0,7.0,15.0,17.0,18.0,30.0,95.0,15083,6.0,120,21.0,12.0,28.0,5.0
276,Stanley,Johnson,F,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2749,0.0,10,-8.0,0.0,3.0,0.0
277,Tyler,Johnson,G,12.0,3.0,5.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0,12.0,2899,2.0,40,1.0,2.0,1.0,0.0
278,Wesley,Johnson,F,19.0,10.0,6.0,3.0,15.0,5.0,1.0,7.0,10.0,5.0,19.0,6031,3.0,48,-6.0,4.0,11.0,2.0
279,Nikola,Jokic,C,694.0,410.0,409.0,39.0,575.0,165.0,148.0,177.0,154.0,305.0,1003.0,123644,49.0,510,276.0,146.0,116.0,39.0
279,Nikola,Jokic,F,120.0,71.0,59.0,5.0,96.0,25.0,22.0,26.0,45.0,30.0,141.0,21698,18.0,126,8.0,18.0,25.0,5.0
280,Dahntay,Jones,F,8.0,2.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,5.0,1467,1.0,7,-4.0,0.0,1.0,0.0
282,James,Jones,F,19.0,8.0,9.0,6.0,8.0,0.0,4.0,4.0,10.0,7.0,28.0,6084,1.0,21,-16.0,4.0,15.0,1.0
283,Derrick,Jones Jr.,F,20.0,16.0,10.0,0.0,26.0,10.0,5.0,10.0,22.0,3.0,27.0,12921,3.0,140,-22.0,7.0,3.0,1.0
283,Derrick,Jones Jr.,G,29.0,4.0,10.0,2.0,12.0,8.0,1.0,10.0,5.0,4.0,26.0,7954,2.0,84,-25.0,4.0,5.0,1.0
284,Terrence,Jones,C,48.0,24.0,30.0,6.0,36.0,12.0,2.0,32.0,6.0,2.0,92.0,7690,4.0,92,8.0,26.0,10.0,8.0
284,Terrence,Jones,F,252.0,116.0,132.0,14.0,138.0,22.0,24.0,84.0,40.0,26.0,320.0,41606,14.0,460,-140.0,42.0,36.0,20.0
286,DeAndre,Jordan,C,655.0,918.0,467.0,0.0,1251.0,333.0,140.0,502.0,257.0,108.0,1172.0,199609,54.0,1488,399.0,238.0,3.0,142.0
290,Frank,Kaminsky,C,160.0,61.0,68.0,27.0,69.0,8.0,12.0,26.0,35.0,28.0,182.0,23708,11.0,50,38.0,19.0,67.0,8.0
290,Frank,Kaminsky,F,94.0,43.0,34.0,6.0,49.0,6.0,3.0,14.0,14.0,18.0,84.0,15309,4.0,45,23.0,10.0,31.0,1.0
291,Enes,Freedom,C,21.0,13.0,14.0,0.0,21.0,8.0,4.0,10.0,5.0,2.0,35.0,2917,0.0,50,-9.0,7.0,0.0,2.0
295,Michael,Kidd-Gilchrist,F,688.0,446.0,317.0,1.0,612.0,166.0,61.0,210.0,196.0,117.0,798.0,184614,85.0,440,-54.0,163.0,12.0,80.0
