Year,Player,Salary
2017,Karl-Anthony Towns,"$6,216,840"
2017,Ben Simmons,"$6,168,840"
2017,Joel Embiid,"$6,100,266"
2017,Josh McRoberts,"$6,021,175"
2017,Ishmael Smith,"$6,000,000"
2017,Milos Teodosic,"$6,000,000"
2017,Shelvin Mack,"$6,000,000"
2017,Alan Williams,"$6,000,000"
2017,Brandan Wright,"$5,955,760"
2017,Wesley Johnson,"$5,881,260"
2017,Boban Marjanovic,"$5,881,260"
2017,Tyler Johnson,"$5,821,260"
2017,Alex Abrines,"$5,725,000"
2017,Jayson Tatum,"$5,645,400"
2017,D'Angelo Russell,"$5,562,360"
2017,Brandon Ingram,"$5,519,400"
2017,Josh Smith,"$5,514,806"
2017,Patrick Beverley,"$5,513,514"
2017,Aaron Gordon,"$5,504,419"
2017,Deron Williams,"$5,474,787"
2017,Arron Afflalo,"$5,328,652"
2017,Anthony Tolliver,"$5,290,000"
2017,Thabo Sefolosha,"$5,250,000"
2017,Jason Smith,"$5,225,000"
2017,Ben McLemore,"$5,200,000"
2017,Nick Young,"$5,192,000"
2017,Patrick Patterson,"$5,192,000"
2017,Josh Jackson,"$5,090,040"
2017,Mike Muscala,"$5,000,000"
2017,Marcus Morris,"$5,000,000"
2017,Dirk Nowitzki,"$5,000,000"
2017,Larry Sanders,"$5,000,000"
2017,Jahlil Okafor,"$4,995,120"
2017,Dante Exum,"$4,992,385"
2017,Alexis Ajinca,"$4,961,798"
2017,Jaylen Brown,"$4,956,480"
2017,Richard Jefferson,"$4,828,652"
2017,Sean Kilpatrick,"$4,774,445"
2017,Kyle Singler,"$4,666,500"
2017,De'Aaron Fox,"$4,609,200"
2017,Marcus Smart,"$4,538,019"
2017,Kristaps Porzingis,"$4,503,600"
2017,Justin Holiday,"$4,500,000"
2017,Dragan Bender,"$4,468,800"
2017,Devin Harris,"$4,402,546"
2017,Ron Baker,"$4,328,000"
2017,Aron Baynes,"$4,300,000"
2017,Nerlens Noel,"$4,187,599"
2017,Alex Len,"$4,187,599"
2017,Jonathan Isaac,"$4,186,320"
2017,Lance Stephenson,"$4,180,000"
2017,Julius Randle,"$4,149,242"
2017,Kyle O'Quinn,"$4,087,500"
2017,Mario Hezonja,"$4,078,320"
2017,Kris Dunn,"$4,046,760"
2017,Noah Vonleh,"$4,031,018"
2017,Jonas Jerebko,"$4,000,000"
2017,Nemanja Bjelica,"$3,950,000"
2017,Jose Juan Barea,"$3,903,900"
2017,Quincy Pondexter,"$3,853,931"
2017,Lauri Markkanen,"$3,821,640"
2017,Nik Stauskas,"$3,807,146"
2017,Willie Cauley-Stein,"$3,704,160"
2017,Paul Pierce,"$3,679,840"
2017,Buddy Hield,"$3,675,480"
2017,Will Barton,"$3,533,333"
2017,Frank Ntilikina,"$3,501,120"
2017,Lavoy Allen,"$3,500,000"
2017,Zaza Pachulia,"$3,477,600"
2017,Nenê,"$3,477,600"
2017,Troy Daniels,"$3,408,520"
2017,Emmanuel Mudiay,"$3,381,480"
2017,Jamal Murray,"$3,355,320"
2017,Elfrid Payton,"$3,332,340"
2017,Doug McDermott,"$3,294,994"
2017,Tarik Black,"$3,290,000"
2017,Tyreke Evans,"$3,290,000"
2017,Jodie Meeks,"$3,290,000"
2017,Dennis Smith,"$3,218,280"
2017,Zach LaVine,"$3,202,217"
2017,Ekpe Udoh,"$3,200,000"
2017,TJ Warren,"$3,152,930"
2017,Stanley Johnson,"$3,097,800"
2017,Thon Maker,"$3,086,784"
2017,Marquese Chriss,"$3,073,800"
2017,Zach Collins,"$3,057,240"
2017,Seth Curry,"$3,028,410"
2017,James Ennis,"$3,028,410"
2017,Mindaugas Kuzminskas,"$3,028,410"
2017,Tomas Satoransky,"$3,000,000"
2017,Ramon Sessions,"$2,986,463"
2017,Jusuf Nurkic,"$2,947,304"
2017,Lucas Nogueira,"$2,947,304"
2017,Malik Monk,"$2,904,480"
2017,Frank Kaminsky,"$2,847,600"
2017,Andrew Nicholson,"$2,844,429"
2017,Jakob Poeltl,"$2,825,640"
2017,Luke Kennard,"$2,759,280"
2017,Justise Winslow,"$2,705,040"
2017,Michael Carter-Williams,"$2,700,000"
2017,Cedi Osman,"$2,642,857"
2017,Donovan Mitchell,"$2,621,280"
2017,Gary Harris,"$2,550,055"
2017,Domantas Sabonis,"$2,550,000"
2017,Derrick Rose,"$2,533,488"
2017,Malcolm Delaney,"$2,500,000"
2017,Reggie Bullock,"$2,500,000"
2017,Manu Ginobili,"$2,500,000"
2017,Bam Adebayo,"$2,490,360"
2017,Georgios Papagiannis,"$2,486,757"
2017,Myles Turner,"$2,483,040"
2017,Bruno Caboclo,"$2,451,224"
2017,Ronnie Price,"$2,442,455"
2017,Trey Lyles,"$2,441,400"
2017,Taurean Prince,"$2,422,560"
2017,Dario Saric,"$2,422,560"
2017,Rodney Hood,"$2,386,864"
2017,Justin Jackson,"$2,365,560"
2017,Shabazz Napier,"$2,361,359"
2017,Rashad Vaughn,"$2,338,653"
2017,Clint Capela,"$2,334,528"
2017,Jose Calderon,"$2,328,652"
2017,David West,"$2,328,652"
2017,Udonis Haslem,"$2,328,652"
2017,Jason Terry,"$2,328,652"
2017,Jarrett Jack,"$2,328,652"
2017,Raymond Felton,"$2,328,652"
2017,Nick Collison,"$2,328,652"
2017,Devin Booker,"$2,319,360"
2017,Dante Cunningham,"$2,300,000"
2017,Wade Baldwin,"$2,254,292"
2017,Guerschon Yabusele,"$2,247,480"
2017,Justin Patton,"$2,247,480"
2017,Monta Ellis,"$2,245,400"
2017,Cameron Payne,"$2,203,440"
2017,Denzel Valentine,"$2,186,400"
2017,Kyle Anderson,"$2,151,704"
2017,DJ Wilson,"$2,135,040"
2017,Jeff Green,"$2,116,955"
2017,JaVale McGee,"$2,116,955"
2017,Luc Mbah a Moute,"$2,116,955"
2017,Aaron Brooks,"$2,116,955"
2017,Michael Beasley,"$2,116,955"
2017,Marreese Speights,"$2,116,955"
2017,Omri Casspi,"$2,106,470"
2017,Mario Chalmers,"$2,106,407"
2017,Darius Miller,"$2,100,000"
2017,Kelly Oubre,"$2,093,040"
2017,Juan Hernangomez,"$2,076,840"
2017,TJ Leaf,"$2,028,360"
2017,Spencer Hawes,"$2,007,058"
2017,Tim Frazier,"$2,000,000"
2017,Terry Rozier,"$1,988,520"
2017,Luke Babbitt,"$1,974,159"
2017,John Collins,"$1,936,920"
2017,Shabazz Muhammad,"$1,924,755"
2017,Harry Giles,"$1,859,400"
2017,Troy Williams,"$1,842,176"
2017,Sam Dekker,"$1,794,600"
2017,Terrance Ferguson,"$1,785,000"
2017,Henry Ellenson,"$1,780,800"
2017,Eric Moreland,"$1,740,000"
2017,Jerian Grant,"$1,713,840"
2017,Jarrett Allen,"$1,713,720"
2017,Quincy Acy,"$1,709,538"
2017,Tyler Zeller,"$1,709,538"
2017,Jordan Crawford,"$1,709,538"
2017,Mike Scott,"$1,709,538"
2017,Malik Beasley,"$1,700,640"
2017,Ante Zizic,"$1,645,200"
2017,Delon Wright,"$1,645,200"
2017,OG Anunoby,"$1,645,200"
2017,Caris LeVert,"$1,632,480"
2017,Mike Dunleavy,"$1,600,000"
2017,Timothe Luwawu,"$1,594,590"
2017,Tyler Lydon,"$1,579,440"
2017,Justin Anderson,"$1,579,440"
2017,Ian Clark,"$1,577,230"
2017,DeAndre Bembry,"$1,567,200"
2017,Shane Larkin,"$1,524,305"
2017,Joe Harris,"$1,524,305"
2017,Spencer Dinwiddie,"$1,524,305"
2017,Julyan Stone,"$1,524,305"
2017,Glenn Robinson III,"$1,524,305"
2017,Tyler Ennis,"$1,524,305"
2017,Johnny O'Bryant,"$1,524,305"
2017,Jerami Grant,"$1,524,305"
2017,Joffrey Lauvergne,"$1,524,305"
2017,Bobby Portis,"$1,516,320"
2017,DeAndre Liggins,"$1,505,942"
2017,Malachi Richardson,"$1,504,560"
2017,Tony Allen,"$1,471,382"
2017,Willie Reed,"$1,471,382"
2017,Larry Nance Jr,"$1,471,382"
2017,Salah Mejri,"$1,471,382"
2017,Nikola Jokic,"$1,471,382"
2017,Kevon Looney,"$1,471,382"
2017,Joseph Young,"$1,471,382"
2017,Montrezl Harrell,"$1,471,382"
2017,Jarell Martin,"$1,471,382"
2017,Josh Richardson,"$1,471,382"
2017,Jordan Mickey,"$1,471,382"
2017,Tyus Jones,"$1,471,382"
2017,Josh Huestis,"$1,471,382"
2017,Richaun Holmes,"$1,471,382"
2017,TJ McConnell,"$1,471,382"
2017,Pat Connaughton,"$1,471,382"
2017,Norman Powell,"$1,471,382"
2017,Raul Neto,"$1,471,382"
2017,Chris McCullough,"$1,471,382"
2017,Furkan Korkmaz,"$1,465,920"
2017,Caleb Swanigan,"$1,465,920"
2017,Okaro White,"$1,460,927"
2017,Rondae Hollis-Jefferson,"$1,455,720"
2017,Willy Hernangomez,"$1,435,750"
2017,Kyle Kuzma,"$1,423,560"
2017,Tony Bradley,"$1,414,920"
2017,Derrick White,"$1,404,600"
2017,Josh Hart,"$1,394,520"
2017,Gerald Green,"$1,381,403"
2017,Brice Johnson,"$1,331,160"
2017,Diamond Stone,"$1,312,611"
2017,Isaiah Taylor,"$1,312,611"
2017,Sheldon Mac,"$1,312,611"
2017,Isaiah Whitehead,"$1,312,611"
2017,Treveon Graham,"$1,312,611"
2017,Paul Zipser,"$1,312,611"
2017,David Nwaba,"$1,312,611"
2017,Dorian Finney-Smith,"$1,312,611"
2017,Yogi Ferrell,"$1,312,611"
2017,Patrick McCaw,"$1,312,611"
2017,Damian Jones,"$1,312,611"
2017,Chinanu Onuaku,"$1,312,611"
2017,Ivica Zubac,"$1,312,611"
2017,Deyonta Davis,"$1,312,611"
2017,Andrew Harrison,"$1,312,611"
2017,Wayne Selden,"$1,312,611"
2017,Rodney McGruder,"$1,312,611"
2017,AJ Hammons,"$1,312,611"
2017,Malcolm Brogdon,"$1,312,611"
2017,Marcus Georges-Hunt,"$1,312,611"
2017,Cheick Diallo,"$1,312,611"
2017,Chasson Randle,"$1,312,611"
2017,Tyler Ulis,"$1,312,611"
2017,Jake Layman,"$1,312,611"
2017,Skal Labissiere,"$1,312,611"
2017,Dejounte Murray,"$1,312,611"
2017,Bryn Forbes,"$1,312,611"
2017,Davis Bertans,"$1,312,611"
2017,Pascal Siakam,"$1,312,611"
2017,Fred VanVleet,"$1,312,611"
2017,Semi Ojeleye,"$1,291,892"
2017,Livio Jean-Charles,"$1,242,240"
2017,Bobby Brown,"$1,231,500"
2017,Frank Mason,"$1,184,385"
2017,Abdel Nader,"$1,167,333"
2017,Isaiah Canaan,"$1,113,863"
2017,Damyean Dotson,"$1,100,000"
2017,Andrew Bogut,"$1,078,810"
2017,Wesley Iwundu,"$1,050,000"
2017,Gerald Henderson,"$1,000,000"
2017,Festus Ezeli,"$1,000,000"
2017,Justin Hamilton,"$1,000,000"
2017,Damien Wilkins,"$992,696"
2017,Ike Anigbogu,"$950,000"
2017,Rade Zagorac,"$950,000"
2017,Ivan Rabb,"$950,000"
2017,Jason Thompson,"$893,333"
2017,Tyler Dorsey,"$815,615"
2017,Daniel Theis,"$815,615"
2017,Dwayne Bacon,"$815,615"
2017,Maxi Kleber,"$815,615"
2017,Jordan Bell,"$815,615"
2017,Zhou Qi,"$815,615"
2017,Jawun Evans,"$815,615"
2017,Sindarius Thornwell,"$815,615"
2017,Thomas Bryant,"$815,615"
2017,Dillon Brooks,"$815,615"
2017,Sterling Brown,"$815,615"
2017,Frank Jackson,"$815,615"
2017,Dakari Johnson,"$815,615"
2017,Khem Birch,"$815,615"
2017,Davon Reed,"$815,615"
2017,Brandon Paul,"$815,615"
2017,Alfonzo McKinnie,"$815,615"
2017,Royce O'Neale,"$815,615"
2017,Emeka Okafor,"$813,293"
2017,Trey Burke,"$784,160"
2017,Alex Poythress,"$778,668"
2017,Dwight Buycks,"$748,160"
2017,Joel Bolomboy,"$708,200"
2017,Kyle Collinsworth,"$595,702"
2017,Jeff Withey,"$593,780"
2017,Kay Felder,"$551,866"
2017,Michael Gbinije,"$500,000"
2017,Leandro Barbosa,"$500,000"
2017,Derrick Jones,"$462,875"
2017,Nicolas Brussino,"$393,041"
2017,Antonius Cleveland,"$384,116"
2017,Brandon Jennings,"$380,830"
2017,CJ Watson,"$333,333"
2017,Demetrius Jackson,"$319,266"
2017,Travis Wear,"$304,051"
2017,Cameron Oliver,"$300,000"
2017,Shaquille Harrison,"$230,399"
2017,Larry Drew II,"$222,474"
2017,Jaylen Morris,"$198,143"
2017,Nigel Hayes,"$193,532"
2017,David Stockton,"$192,812"
2017,Quinn Cook,"$189,832"
2017,Georges Niang,"$177,250"
2017,Aaron Harrison,"$174,570"
2017,Omari Johnson,"$170,495"
2017,Naz Long,"$167,158"
2017,Jarell Eddie,"$166,256"
2017,Rodney Purvis,"$165,887"
2017,Mike James,"$164,802"
2017,Briante Weber,"$160,378"
2017,Marquis Teague,"$157,944"
2017,Gary Payton II,"$154,500"
2017,Jeremy Evans,"$154,059"
2017,Carrick Felix,"$140,901"
2017,Damion Lee,"$138,239"
2017,Kendrick Perkins,"$131,562"
2017,Milton Doyle,"$127,250"
2017,Brandon Rush,"$119,601"
2017,Ty Lawson,"$119,009"
2017,Derrick Williams,"$104,059"
2017,KJ McDaniels,"$100,000"
2017,Tim Quarterman,"$96,406"
2017,Walter Lemon Jr,"$92,159"
2017,Josh Gray,"$92,159"
2017,Jaylen Johnson,"$87,551"
2017,MarShon Brooks,"$86,118"
2017,CJ Fair,"$82,943"
2017,Josh Magette,"$77,250"
2017,Tyler Cavanaugh,"$77,250"
2017,Andrew White,"$77,250"
2017,Kadeem Allen,"$77,250"
2017,Jabari Bird,"$77,250"
2017,Yakuba Ouattara,"$77,250"
2017,Jacob Wiley,"$77,250"
2017,James Webb,"$77,250"
2017,Mangok Mathiang,"$77,250"
2017,Marcus Paige,"$77,250"
2017,Antonio Blakeney,"$77,250"
2017,Ryan Arcidiacono,"$77,250"
2017,John Holland,"$77,250"
2017,London Perrantes,"$77,250"
2017,Johnathan Motley,"$77,250"
2017,Gian Clavell,"$77,250"
2017,Jalen Jones,"$77,250"
2017,Torrey Craig,"$77,250"
2017,Monte Morris,"$77,250"
2017,Luis Montero,"$77,250"
2017,Reggie Hearn,"$77,250"
2017,Chris Boucher,"$77,250"
2017,RJ Hunter,"$77,250"
2017,Markel Brown,"$77,250"
2017,Edmond Sumner,"$77,250"
2017,Ben Moore,"$77,250"
2017,Jamil Wilson,"$77,250"
2017,CJ Williams,"$77,250"
2017,Tyrone Wallace,"$77,250"
2017,Alex Caruso,"$77,250"
2017,Vander Blue,"$77,250"
2017,Kobi Simmons,"$77,250"
2017,Vince Hunter,"$77,250"
2017,Myke Henry,"$77,250"
2017,Matt Williams,"$77,250"
2017,Derrick Walton,"$77,250"
2017,Xavier Munford,"$77,250"
2017,Marshall Plumlee,"$77,250"
2017,Anthony Brown,"$77,250"
2017,Amile Jefferson,"$77,250"
2017,Charles Cooke,"$77,250"
2017,Luke Kornet,"$77,250"
2017,Isaiah Hicks,"$77,250"
2017,Daniel Hamilton,"$77,250"
2017,PJ Dozier,"$77,250"
2017,Adreian Payne,"$77,250"
2017,Jamel Artis,"$77,250"
2017,James Michael McAdoo,"$77,250"
2017,Jacob Pullen,"$77,250"
2017,James Young,"$77,250"
2017,Alec Peters,"$77,250"
2017,Danuel House,"$77,250"
2017,CJ Wilcox,"$77,250"
2017,JaKarr Sampson,"$77,250"
2017,Jack Cooley,"$77,250"
2017,Darrun Hilliard,"$77,250"
2017,Matt Costello,"$77,250"
2017,Malcolm Miller,"$77,250"
2017,Lorenzo Brown,"$77,250"
2017,Eric Griffin,"$77,250"
2017,Nate Wolters,"$77,250"
2017,Erik McCree,"$77,250"
2017,Michael Young,"$77,250"
2017,Devin Robinson,"$77,250"
2017,Xavier Silas,"$74,158"
2017,Jonathan Gibson,"$74,158"
2017,Scotty Hopson,"$74,158"
2017,Landry Nnoko,"$50,000"
2017,VJ Beachem,"$50,000"
2017,Bronson Koenig,"$50,000"
2017,Daniel Ochefu,"$50,000"
2017,Marcus Thornton II,"$46,079"
2017,Jameel Warney,"$46,079"
2017,Aaron Jackson,"$46,079"
2017,Trey McKinney-Jones,"$46,079"
2017,Andre Ingram,"$46,079"
