Year,Player,Salary
2019,Aaron Gordon,"$19,863,636"
2019,Zach LaVine,"$19,500,000"
2019,Kent Bazemore,"$19,269,663"
2019,Goran Dragic,"$19,217,900"
2019,Jeff Teague,"$19,000,000"
2019,Evan Turner,"$18,606,556"
2019,Tristan Thompson,"$18,539,130"
2019,Draymond Green,"$18,539,130"
2019,Gary Harris,"$18,189,286"
2019,Myles Turner,"$18,000,000"
2019,Julius Randle,"$18,000,000"
2019,Derrick Favors,"$17,650,000"
2019,Andre Iguodala,"$17,185,185"
2019,Evan Fournier,"$17,150,000"
2019,Bismack Biyombo,"$17,000,000"
2019,Bojan Bogdanovic,"$17,000,000"
2019,Clint Capela,"$16,896,552"
2019,Gorgui Dieng,"$16,229,213"
2019,Ricky Rubio,"$16,200,000"
2019,Jonas Valanciunas,"$16,000,000"
2019,Brandon Knight,"$15,643,750"
2019,Eric Bledsoe,"$15,625,000"
2019,Kelly Oubre,"$15,625,000"
2019,Dennis Schroeder,"$15,500,000"
2019,Ian Mahinmi,"$15,450,051"
2019,James Johnson,"$15,349,400"
2019,Marcus Morris,"$15,000,000"
2019,Bobby Portis,"$15,000,000"
2019,Danny Green,"$14,634,147"
2019,Rudy Gay,"$14,500,000"
2019,Cody Zeller,"$14,471,910"
2019,Eric Gordon,"$14,057,730"
2019,Mason Plumlee,"$14,041,096"
2019,JJ Redick,"$13,486,300"
2019,Jordan Clarkson,"$13,437,500"
2019,Dewayne Dedmon,"$13,333,334"
2019,Solomon Hill,"$13,290,395"
2019,Justise Winslow,"$13,000,000"
2019,Thaddeus Young,"$12,900,000"
2019,Will Barton,"$12,776,786"
2019,Courtney Lee,"$12,759,670"
2019,Larry Nance Jr,"$12,727,273"
2019,Patrick Mills,"$12,678,571"
2019,Kelly Olynyk,"$12,667,885"
2019,Marcus Smart,"$12,553,571"
2019,Terrence Ross,"$12,500,000"
2019,Patrick Beverley,"$12,345,680"
2019,Trevor Ariza,"$12,200,000"
2019,Brook Lopez,"$12,093,024"
2019,Jusuf Nurkic,"$12,000,000"
2019,Cory Joseph,"$12,000,000"
2019,Joe Ingles,"$11,454,546"
2019,Tony Snell,"$11,392,857"
2019,Robert Covington,"$11,301,219"
2019,Meyers Leonard,"$11,286,515"
2019,TJ Warren,"$11,060,000"
2019,Moe Harkless,"$11,011,234"
2019,Andre Roberson,"$10,740,740"
2019,Spencer Dinwiddie,"$10,605,600"
2019,Jeremy Lamb,"$10,500,000"
2019,Dwight Powell,"$10,259,375"
2019,George Hill,"$10,133,907"
2019,Josh Richardson,"$10,116,576"
2019,Norman Powell,"$10,116,576"
2019,Tyus Jones,"$10,116,000"
2019,Tomas Satoransky,"$10,000,000"
2019,DeAndre Jordan,"$9,881,598"
2019,Zion Williamson,"$9,757,440"
2019,Markelle Fultz,"$9,745,200"
2019,John Henson,"$9,732,396"
2019,Matthew Dellavedova,"$9,607,500"
2019,Dante Exum,"$9,600,000"
2019,Deandre Ayton,"$9,562,920"
2019,Delon Wright,"$9,473,684"
2019,Jerami Grant,"$9,346,153"
2019,Fred VanVleet,"$9,346,153"
2019,Al-Farouq Aminu,"$9,258,000"
2019,Kyle Anderson,"$9,073,050"
2019,Taj Gibson,"$9,000,000"
2019,Ja Morant,"$8,730,240"
2019,Lonzo Ball,"$8,719,320"
2019,E'Twaun Moore,"$8,664,928"
2019,Marvin Bagley,"$8,556,120"
2019,Bogdan Bogdanovic,"$8,529,386"
2019,PJ Tucker,"$8,349,039"
2019,Cristiano Felicio,"$8,156,500"
2019,Kentavious Caldwell-Pope,"$8,139,282"
2019,Ben Simmons,"$8,113,929"
2019,Maxi Kleber,"$8,000,000"
2019,Louis Williams,"$8,000,000"
2019,Elfrid Payton,"$8,000,000"
2019,Wayne Ellington,"$8,000,000"
2019,Thomas Bryant,"$8,000,000"
2019,RJ Barrett,"$7,839,960"
2019,Jayson Tatum,"$7,830,000"
2019,Jae Crowder,"$7,815,533"
2019,Luka Doncic,"$7,683,360"
2019,Joe Harris,"$7,666,667"
2019,Seth Curry,"$7,461,380"
2019,DeMarre Carroll,"$7,339,258"
2019,Langston Galloway,"$7,333,333"
2019,Doug McDermott,"$7,333,333"
2019,Derrick Rose,"$7,317,074"
2019,Brandon Ingram,"$7,265,485"
2019,Darius Miller,"$7,250,000"
2019,DJ Augustin,"$7,250,000"
2019,De'Andre Hunter,"$7,068,360"
2019,Josh Jackson,"$7,059,480"
2019,Ersan Ilyasova,"$7,000,000"
2019,Davis Bertans,"$7,000,000"
2019,Jaren Jackson Jr,"$6,927,480"
2019,Nemanja Bjelica,"$6,825,000"
2019,Jaylen Brown,"$6,534,829"
2019,Jabari Parker,"$6,500,000"
2019,Ivica Zubac,"$6,481,482"
2019,Darius Garland,"$6,400,920"
2019,De'Aaron Fox,"$6,392,760"
2019,Trae Young,"$6,273,000"
2019,Montrezl Harrell,"$6,000,000"
2019,Ishmael Smith,"$6,000,000"
2019,Marco Belinelli,"$5,846,154"
2019,Jarrett Culver,"$5,813,640"
2019,Jonathan Isaac,"$5,806,440"
2019,Rodney Hood,"$5,718,000"
2019,Mo Bamba,"$5,697,600"
2019,Trey Lyles,"$5,500,000"
2019,Aron Baynes,"$5,453,280"
2019,Kris Dunn,"$5,348,007"
2019,Coby White,"$5,307,120"
2019,Lauri Markkanen,"$5,300,400"
2019,Wendell Carter,"$5,201,400"
2019,Daniel Theis,"$5,000,000"
2019,Luol Deng,"$5,000,000"
2019,Jaxson Hayes,"$4,862,040"
2019,Buddy Hield,"$4,861,207"
2019,Frank Ntilikina,"$4,855,800"
2019,Rodney McGruder,"$4,807,693"
2019,Enes Kanter,"$4,767,000"
2019,Garrett Temple,"$4,767,000"
2019,Justin Holiday,"$4,767,000"
2019,JaMychal Green,"$4,767,000"
2019,Avery Bradley,"$4,767,000"
2019,Robin Lopez,"$4,767,000"
2019,Mike Scott,"$4,767,000"
2019,Frank Kaminsky,"$4,767,000"
2019,Richaun Holmes,"$4,767,000"
2019,Ed Davis,"$4,767,000"
2019,Collin Sexton,"$4,764,960"
2019,Rui Hachimura,"$4,469,160"
2019,Kevon Looney,"$4,464,286"
2019,Dennis Smith,"$4,463,640"
2019,Jamal Murray,"$4,444,746"
2019,Kevin Knox,"$4,380,120"
2019,Cam Reddish,"$4,245,720"
2019,Zach Collins,"$4,240,200"
2019,Mikal Bridges,"$4,161,000"
2019,Alex Len,"$4,160,000"
2019,Nicolo Melli,"$4,102,564"
2019,Cameron Johnson,"$4,033,440"
2019,Malik Monk,"$4,028,400"
2019,Dorian Finney-Smith,"$4,000,000"
2019,JaVale McGee,"$4,000,000"
2019,Reggie Bullock,"$4,000,000"
2019,Patrick McCaw,"$4,000,000"
2019,Shai Gilgeous-Alexander,"$3,952,920"
2019,PJ Washington,"$3,831,840"
2019,Luke Kennard,"$3,827,160"
2019,Miles Bridges,"$3,755,400"
2019,Jakob Poeltl,"$3,754,885"
2019,Tyler Herro,"$3,640,200"
2019,Donovan Mitchell,"$3,635,760"
2019,Stanley Johnson,"$3,623,000"
2019,Jake Layman,"$3,581,986"
2019,Thon Maker,"$3,569,643"
2019,Jerome Robinson,"$3,567,720"
2019,Danuel House,"$3,540,000"
2019,Domantas Sabonis,"$3,529,554"
2019,Boban Marjanovic,"$3,500,000"
2019,TJ McConnell,"$3,500,000"
2019,DeMarcus Cousins,"$3,500,000"
2019,Taurean Prince,"$3,481,985"
2019,Dario Saric,"$3,481,985"
2019,Romeo Langford,"$3,458,400"
2019,Bam Adebayo,"$3,454,080"
2019,Michael Porter,"$3,389,400"
2019,Denzel Valentine,"$3,377,568"
2019,Juan Hernangomez,"$3,321,029"
2019,Sekou Doumbouya,"$3,285,120"
2019,Justin Jackson,"$3,280,920"
2019,Troy Brown,"$3,219,480"
2019,Yogi Ferrell,"$3,150,000"
2019,Zhaire Smith,"$3,058,800"
2019,Ryan Arcidiacono,"$3,000,000"
2019,Quinn Cook,"$3,000,000"
2019,Khem Birch,"$3,000,000"
2019,Nickeil Alexander-Walker,"$2,964,840"
2019,DJ Wilson,"$2,961,120"
2019,Cedi Osman,"$2,907,143"
2019,Donte DiVincenzo,"$2,905,800"
2019,Bryn Forbes,"$2,875,000"
2019,Goga Bitadze,"$2,816,760"
2019,TJ Leaf,"$2,813,280"
2019,Lonnie Walker,"$2,764,200"
2019,Alex Caruso,"$2,750,000"
2019,Malik Beasley,"$2,731,713"
2019,Luka Samanic,"$2,689,920"
2019,John Collins,"$2,686,560"
2019,Kevin Huerter,"$2,636,280"
2019,Caris LeVert,"$2,625,717"
2019,Marko Guduric,"$2,625,000"
2019,DeAndre Bembry,"$2,603,981"
2019,Matisse Thybulle,"$2,582,160"
2019,Harry Giles,"$2,578,800"
2019,Vince Carter,"$2,564,753"
2019,Wilson Chandler,"$2,564,753"
2019,Jose Juan Barea,"$2,564,753"
2019,Thabo Sefolosha,"$2,564,753"
2019,Tyson Chandler,"$2,564,753"
2019,Dwight Howard,"$2,564,753"
2019,Rajon Rondo,"$2,564,753"
2019,Jared Dudley,"$2,564,753"
2019,Udonis Haslem,"$2,564,753"
2019,Kyle Korver,"$2,564,753"
2019,Wesley Matthews,"$2,564,753"
2019,Josh Okogie,"$2,530,680"
2019,Vincent Poirier,"$2,505,793"
2019,Rondae Hollis-Jefferson,"$2,500,000"
2019,Brandon Clarke,"$2,478,840"
2019,Terrance Ferguson,"$2,475,840"
2019,Grayson Allen,"$2,429,400"
2019,Alfonzo McKinnie,"$2,391,985"
2019,Grant Williams,"$2,379,840"
2019,Jarrett Allen,"$2,376,840"
2019,Pascal Siakam,"$2,351,838"
2019,Skal Labissiere,"$2,338,846"
2019,Chandler Hutchison,"$2,332,320"
2019,Patrick Patterson,"$2,331,593"
2019,Dejounte Murray,"$2,321,735"
2019,Alec Burks,"$2,320,044"
2019,Damian Jones,"$2,305,057"
2019,Darius Bazley,"$2,284,800"
2019,Ante Zizic,"$2,281,800"
2019,OG Anunoby,"$2,281,800"
2019,Markieff Morris,"$2,259,887"
2019,Luke Kornet,"$2,250,000"
2019,Aaron Holiday,"$2,239,200"
2019,Ty Jerome,"$2,193,480"
2019,Willie Cauley-Stein,"$2,177,483"
2019,Kyle O'Quinn,"$2,174,318"
2019,Austin Rivers,"$2,174,310"
2019,Carmelo Anthony,"$2,159,029"
2019,Anfernee Simons,"$2,149,560"
2019,Nassir Little,"$2,105,520"
2019,Moritz Wagner,"$2,063,520"
2019,Dylan Windler,"$2,035,800"
2019,Caleb Swanigan,"$2,033,160"
2019,Ben McLemore,"$2,028,594"
2019,Mike Muscala,"$2,028,594"
2019,Michael Carter-Williams,"$2,028,594"
2019,Noah Vonleh,"$2,000,000"
2019,Torrey Craig,"$2,000,000"
2019,Edmond Sumner,"$2,000,000"
2019,Landry Shamet,"$1,995,120"
2019,Mfiondu Kabengele,"$1,977,000"
2019,Kyle Kuzma,"$1,974,600"
2019,Jordan Poole,"$1,964,760"
2019,Tony Bradley,"$1,962,360"
2019,Keldon Johnson,"$1,950,600"
2019,Derrick White,"$1,948,080"
2019,Robert Williams,"$1,937,520"
2019,Josh Hart,"$1,934,160"
2019,Jacob Evans,"$1,925,880"
2019,Dzanan Musa,"$1,911,600"
2019,Omari Spellman,"$1,897,800"
2019,Nerlens Noel,"$1,882,867"
2019,James Ennis,"$1,882,867"
2019,Glenn Robinson III,"$1,882,867"
2019,Bruno Caboclo,"$1,845,301"
2019,Shabazz Napier,"$1,845,301"
2019,JR Smith,"$1,746,470"
2019,JaKarr Sampson,"$1,737,145"
2019,Raul Neto,"$1,737,145"
2019,Mario Hezonja,"$1,737,145"
2019,Emmanuel Mudiay,"$1,737,145"
2019,Pat Connaughton,"$1,723,050"
2019,Jahlil Okafor,"$1,702,486"
2019,Rodions Kurucs,"$1,699,236"
2019,Cheick Diallo,"$1,678,854"
2019,Willy Hernangomez,"$1,676,735"
2019,Treveon Graham,"$1,645,357"
2019,Christian Wood,"$1,645,357"
2019,Derrick Jones,"$1,645,357"
2019,Georges Niang,"$1,645,357"
2019,Shaquille Harrison,"$1,620,564"
2019,Furkan Korkmaz,"$1,620,564"
2019,Semi Ojeleye,"$1,618,520"
2019,Dwayne Bacon,"$1,618,520"
2019,Dillon Brooks,"$1,618,520"
2019,Sterling Brown,"$1,618,520"
2019,Frank Jackson,"$1,618,520"
2019,Damyean Dotson,"$1,618,520"
2019,Abdel Nader,"$1,618,520"
2019,Wesley Iwundu,"$1,618,520"
2019,Royce O'Neale,"$1,618,520"
2019,Monte Morris,"$1,588,231"
2019,Malcolm Miller,"$1,588,231"
2019,Chris Boucher,"$1,588,231"
2019,Mitchell Robinson,"$1,559,712"
2019,Isaiah Roby,"$1,500,000"
2019,Nigel Williams-Goss,"$1,500,000"
2019,Brad Wanamaker,"$1,445,697"
2019,Thanasis Antetokounmpo,"$1,445,697"
2019,Theo Pinson,"$1,445,697"
2019,Shake Milton,"$1,445,697"
2019,Wenyen Gabriel,"$1,445,697"
2019,Devonte Graham,"$1,416,852"
2019,Jalen Brunson,"$1,416,852"
2019,Keita Bates-Diop,"$1,416,852"
2019,Sviatoslav Mykhailiuk,"$1,416,852"
2019,Khyri Thomas,"$1,416,852"
2019,Bruce Brown,"$1,416,852"
2019,Alize Johnson,"$1,416,852"
2019,De'Anthony Melton,"$1,416,852"
2019,Kendrick Nunn,"$1,416,852"
2019,Duncan Robinson,"$1,416,852"
2019,Jarred Vanderbilt,"$1,416,852"
2019,Kenrich Williams,"$1,416,852"
2019,Hamidou Diallo,"$1,416,852"
2019,Deonte Burton,"$1,416,852"
2019,Melvin Frazier,"$1,416,852"
2019,Ryan Broekhoff,"$1,416,852"
2019,Jevon Carter,"$1,416,852"
2019,Elie Okobo,"$1,416,852"
2019,Gary Trent Jr,"$1,416,852"
2019,Chimezie Metu,"$1,416,852"
2019,Isaac Bonga,"$1,416,852"
2019,Bruno Fernando,"$1,400,000"
2019,Jaylen Nowell,"$1,400,000"
2019,Kevin Porter,"$1,290,960"
2019,Jordan McRae,"$1,254,933"
2019,Carsen Edwards,"$1,228,026"
2019,Cody Martin,"$1,173,310"
2019,Gary Payton II,"$1,052,909"
2019,Terance Mann,"$1,000,000"
2019,Admiral Schofield,"$1,000,000"
2019,David Nwaba,"$903,111"
2019,Javonte Green,"$898,310"
2019,Nicolas Claxton,"$898,310"
2019,Jalen McDaniels,"$898,310"
2019,Caleb Martin,"$898,310"
2019,Daniel Gafford,"$898,310"
2019,Vlatko Cancar,"$898,310"
2019,Alen Smailagic,"$898,310"
2019,Eric Paschall,"$898,310"
2019,Talen Horton-Tucker,"$898,310"
2019,KZ Okpala,"$898,310"
2019,Naz Reid,"$898,310"
2019,Ignas Brazdeikis,"$898,310"
2019,Jalen Lecque,"$898,310"
2019,DaQuan Jeffries,"$898,310"
2019,Justin James,"$898,310"
2019,Matt Thomas,"$898,310"
2019,Terence Davis,"$898,310"
2019,Dewan Hernandez,"$898,310"
2019,Miye Oni,"$898,310"
2019,Damion Lee,"$842,327"
2019,Jeff Green,"$840,427"
2019,Timothe Luwawu,"$837,583"
2019,Juwan Morgan,"$746,054"
2019,Gary Clark,"$718,765"
2019,Marvin Williams,"$604,278"
2019,Michael Kidd-Gilchrist,"$595,122"
2019,Rayjon Tucker,"$578,573"
2019,Chris Clemons,"$563,346"
2019,Brandon Goodwin,"$522,738"
2019,Reggie Jackson,"$512,721"
2019,Justin Patton,"$483,115"
2019,Anzejs Pasecniks,"$482,144"
2019,Chris Silva,"$466,918"
2019,Troy Daniels,"$458,439"
2019,Anthony Tolliver,"$434,704"
2019,Joakim Noah,"$381,360"
2019,Dion Waiters,"$375,385"
2019,Dean Wade,"$375,000"
2019,Ky Bowman,"$350,189"
2019,Juan Toscano-Anderson,"$350,189"
2019,Norvel Pelle,"$350,189"
2019,Jamal Crawford,"$289,803"
2019,Jordan Bell,"$250,000"
2019,Tyler Zeller,"$245,686"
2019,Trey Burke,"$229,220"
2019,Jontay Porter,"$197,933"
2019,Cameron Payne,"$196,288"
2019,Jerian Grant,"$196,288"
2019,Dragan Bender,"$189,700"
2019,Mychal Mulder,"$187,782"
2019,Tyler Johnson,"$183,115"
2019,PJ Dozier,"$183,115"
2019,Sindarius Thornwell,"$183,115"
2019,Corey Brewer,"$183,115"
2019,Joe Chealey,"$163,356"
2019,Jaylen Adams,"$163,356"
2019,Johnathan Williams,"$161,245"
2019,Luguentz Dort,"$155,647"
2019,Oshae Brissett,"$129,568"
2019,JP Macura,"$106,181"
2019,Donta Hall,"$101,504"
2019,Sheldon Mac,"$91,557"
2019,Chasson Randle,"$91,557"
2019,Jonah Bolden,"$89,846"
2019,Derrick Walton,"$81,678"
2019,Charlie Brown,"$79,568"
2019,Tacko Fall,"$79,568"
2019,Tremont Waters,"$79,568"
2019,Jeremiah Martin,"$79,568"
2019,Chris Chiozza,"$79,568"
2019,Raymond Spalding,"$79,568"
2019,Kobi Simmons,"$79,568"
2019,Max Strus,"$79,568"
2019,Adam Mokoka,"$79,568"
2019,Matt Mooney,"$79,568"
2019,Josh Reaves,"$79,568"
2019,Antonius Cleveland,"$79,568"
2019,Bol Bol,"$79,568"
2019,Tyler Cook,"$79,568"
2019,Jordan Bone,"$79,568"
2019,Louis King,"$79,568"
2019,Michael Frazier,"$79,568"
2019,William Howard,"$79,568"
2019,Naz Long,"$79,568"
2019,Brian Bowen,"$79,568"
2019,Johnathan Motley,"$79,568"
2019,Amir Coffey,"$79,568"
2019,Devontae Cacok,"$79,568"
2019,Kostas Antetokounmpo,"$79,568"
2019,John Konchar,"$79,568"
2019,Yuta Watanabe,"$79,568"
2019,Kyle Alexander,"$79,568"
2019,Gabe Vincent,"$79,568"
2019,Cam Reynolds,"$79,568"
2019,Frank Mason,"$79,568"
2019,Kelan Martin,"$79,568"
2019,Jordan McLaughlin,"$79,568"
2019,Zylan Cheatham,"$79,568"
2019,Josh Gray,"$79,568"
2019,Kenny Wooten,"$79,568"
2019,Jared Harper,"$79,568"
2019,Kevin Hervey,"$79,568"
2019,Vic Law,"$79,568"
2019,BJ Johnson,"$79,568"
2019,Marial Shayok,"$79,568"
2019,Tariq Owens,"$79,568"
2019,Moses Brown,"$79,568"
2019,Jaylen Hoard,"$79,568"
2019,Kyle Guy,"$79,568"
2019,Drew Eubanks,"$79,568"
2019,Quinndary Weatherspoon,"$79,568"
2019,Paul Watson,"$79,568"
2019,Jarrell Brantley,"$79,568"
2019,Justin Wright-Foreman,"$79,568"
2019,Garrison Mathews,"$79,568"
2019,Malik Newman,"$65,978"
