player_id,player_firstname,player_lastname,pos,fga,defReb,fgm,tpm,totReb,offReb,turnovers,fta,pFouls,assists,points,game_id,steals,team_id,plusMinus,ftm,tpa,blocks
36,Harrison,Barnes,PF,151.0,100.0,73.0,21.0,122.0,22.0,27.0,48.0,17.0,60.0,206.0,138367,13.0,480,-45.0,39.0,60.0,4.0
36,Harrison,Barnes,SF,524.0,238.0,260.0,82.0,281.0,43.0,73.0,203.0,63.0,145.0,773.0,382302,35.0,1380,-55.0,171.0,209.0,7.0
38,Will,Barton,SF,204.0,84.0,88.0,30.0,99.0,15.0,35.0,27.0,31.0,74.0,227.0,178366,18.0,198,86.0,21.0,85.0,9.0
38,Will,Barton,SG,383.0,98.0,162.0,68.0,120.0,22.0,60.0,87.0,61.0,105.0,463.0,278220,33.0,288,140.0,71.0,171.0,12.0
40,Nicolas,Batum,C,69.0,53.0,33.0,18.0,66.0,13.0,6.0,16.0,17.0,24.0,97.0,93403,20.0,160,106.0,13.0,47.0,8.0
40,Nicolas,Batum,PF,250.0,151.0,113.0,68.0,186.0,35.0,33.0,37.0,69.0,94.0,325.0,329665,47.0,640,150.0,31.0,166.0,15.0
40,Nicolas,Batum,SF,10.0,4.0,7.0,5.0,6.0,2.0,0.0,3.0,1.0,0.0,21.0,7832,1.0,16,2.0,2.0,8.0,0.0
44,Kent,Bazemore,PG,7.0,8.0,2.0,2.0,9.0,1.0,1.0,0.0,1.0,3.0,6.0,8467,2.0,11,16.0,0.0,5.0,1.0
44,Kent,Bazemore,SF,4.0,3.0,2.0,1.0,4.0,1.0,2.0,0.0,3.0,3.0,5.0,9069,0.0,11,2.0,0.0,2.0,0.0
44,Kent,Bazemore,SG,169.0,78.0,75.0,32.0,85.0,7.0,27.0,32.0,56.0,30.0,201.0,160774,32.0,198,21.0,19.0,77.0,10.0
46,Malik,Beasley,PG,18.0,5.0,12.0,4.0,6.0,1.0,0.0,1.0,2.0,1.0,29.0,8515,1.0,22,-5.0,1.0,8.0,0.0
46,Malik,Beasley,SF,29.0,7.0,13.0,5.0,7.0,0.0,2.0,10.0,4.0,0.0,40.0,16490,0.0,44,-32.0,9.0,14.0,0.0
46,Malik,Beasley,SG,562.0,136.0,240.0,119.0,166.0,30.0,62.0,72.0,58.0,89.0,660.0,295817,29.0,792,-177.0,61.0,299.0,7.0
53,Patrick,Beverley,PG,234.0,99.0,99.0,61.0,133.0,34.0,31.0,45.0,114.0,80.0,295.0,338250,31.0,640,118.0,36.0,153.0,31.0
53,Patrick,Beverley,SG,23.0,11.0,12.0,3.0,12.0,1.0,0.0,4.0,13.0,7.0,30.0,36781,1.0,64,8.0,3.0,11.0,4.0
54,Bismack,Biyombo,C,162.0,141.0,95.0,0.0,233.0,92.0,49.0,69.0,93.0,57.0,225.0,312953,10.0,185,-161.0,35.0,1.0,44.0
55,Nemanja,Bjelica,C,26.0,26.0,10.0,2.0,26.0,0.0,8.0,8.0,10.0,6.0,28.0,32574,2.0,120,-14.0,6.0,16.0,2.0
55,Nemanja,Bjelica,PF,68.0,22.0,38.0,12.0,28.0,6.0,8.0,10.0,12.0,18.0,92.0,35850,8.0,100,10.0,4.0,30.0,2.0
55,Nemanja,Bjelica,SF,16.0,4.0,6.0,6.0,8.0,4.0,0.0,4.0,2.0,8.0,22.0,18580,4.0,40,-6.0,4.0,10.0,0.0
59,Eric,Bledsoe,PG,120.0,30.0,48.0,15.0,34.0,4.0,26.0,28.0,19.0,39.0,133.0,94498,7.0,253,-19.0,22.0,56.0,3.0
59,Eric,Bledsoe,SG,614.0,190.0,261.0,107.0,216.0,26.0,87.0,174.0,92.0,233.0,743.0,507224,49.0,1380,-41.0,114.0,301.0,21.0
64,Devin,Booker,SG,1814.0,370.0,863.0,178.0,419.0,49.0,301.0,564.0,273.0,406.0,2399.0,807879,72.0,2604,446.0,495.0,528.0,20.0
68,Avery,Bradley,PG,16.0,8.0,4.0,2.0,10.0,2.0,8.0,4.0,6.0,6.0,14.0,18184,0.0,28,14.0,4.0,6.0,2.0
68,Avery,Bradley,SG,62.0,20.0,28.0,10.0,26.0,6.0,10.0,8.0,22.0,12.0,74.0,86490,6.0,152,-62.0,8.0,34.0,2.0
71,Malcolm,Brogdon,PG,1029.0,234.0,466.0,161.0,291.0,57.0,120.0,183.0,122.0,347.0,1251.0,502577,54.0,900,-13.0,158.0,400.0,16.0
71,Malcolm,Brogdon,SG,25.0,11.0,10.0,1.0,15.0,4.0,2.0,2.0,1.0,5.0,23.0,8601,1.0,15,-16.0,2.0,7.0,0.0
75,Jaylen,Brown,PF,97.0,25.0,49.0,12.0,29.0,4.0,11.0,16.0,12.0,16.0,124.0,41835,6.0,10,-8.0,14.0,32.0,2.0
75,Jaylen,Brown,PG,20.0,3.0,6.0,2.0,3.0,0.0,3.0,8.0,5.0,7.0,22.0,8619,0.0,2,-10.0,8.0,7.0,0.0
75,Jaylen,Brown,SF,465.0,121.0,226.0,90.0,159.0,38.0,60.0,92.0,64.0,68.0,612.0,202737,31.0,48,61.0,70.0,208.0,14.0
75,Jaylen,Brown,SG,554.0,136.0,265.0,61.0,168.0,32.0,89.0,137.0,89.0,110.0,693.0,249302,38.0,60,-5.0,102.0,176.0,16.0
82,Reggie,Bullock,PF,13.0,6.0,6.0,5.0,7.0,1.0,3.0,0.0,3.0,0.0,17.0,8227,1.0,24,4.0,0.0,9.0,1.0
82,Reggie,Bullock,SF,587.0,218.0,259.0,166.0,238.0,20.0,47.0,63.0,157.0,103.0,740.0,601468,53.0,1680,60.0,56.0,415.0,12.0
83,Trey,Burke,SG,13.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,8.0,8441,4.0,8,32.0,3.0,1.0,1.0
84,Alec,Burks,SF,46.0,24.0,21.0,9.0,27.0,3.0,4.0,6.0,6.0,5.0,55.0,32196,4.0,96,-18.0,4.0,23.0,1.0
84,Alec,Burks,SG,29.0,14.0,15.0,10.0,19.0,5.0,2.0,3.0,6.0,8.0,43.0,24485,2.0,72,23.0,3.0,20.0,2.0
86,Jimmy,Butler,PF,29.0,7.0,16.0,0.0,9.0,2.0,3.0,15.0,3.0,10.0,45.0,17169,2.0,40,12.0,13.0,5.0,2.0
86,Jimmy,Butler,PG,14.0,3.0,10.0,1.0,3.0,0.0,3.0,9.0,3.0,9.0,29.0,8065,3.0,20,11.0,8.0,2.0,0.0
86,Jimmy,Butler,SF,757.0,279.0,359.0,28.0,377.0,98.0,112.0,414.0,71.0,378.0,1100.0,458610,108.0,1060,87.0,354.0,110.0,17.0
89,Kentavious,Caldwell-Pope,PG,8.0,1.0,5.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,15.0,7505,1.0,17,-1.0,2.0,6.0,0.0
89,Kentavious,Caldwell-Pope,SG,548.0,170.0,237.0,128.0,201.0,31.0,70.0,124.0,132.0,137.0,710.0,637385,73.0,1258,142.0,108.0,319.0,27.0
92,Clint,Capela,C,860.0,773.0,511.0,0.0,1145.0,372.0,96.0,278.0,200.0,70.0,1174.0,737439,57.0,85,224.0,152.0,0.0,150.0
95,Michael,Carter-Williams,PG,213.0,74.0,86.0,14.0,98.0,24.0,56.0,67.0,58.0,111.0,227.0,198711,21.0,598,-73.0,41.0,48.0,12.0
95,Michael,Carter-Williams,SG,15.0,5.0,2.0,0.0,10.0,5.0,3.0,0.0,7.0,4.0,4.0,16536,0.0,52,6.0,0.0,6.0,1.0
97,Willie,Cauley-Stein,C,72.0,84.0,46.0,0.0,107.0,23.0,11.0,28.0,45.0,19.0,110.0,133925,7.0,128,34.0,18.0,3.0,18.0
115,Pat,Connaughton,PF,17.0,14.0,10.0,6.0,15.0,1.0,1.0,4.0,0.0,4.0,29.0,17869,1.0,42,24.0,3.0,10.0,0.0
115,Pat,Connaughton,SF,4.0,3.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,11.0,9036,0.0,21,7.0,0.0,3.0,0.0
115,Pat,Connaughton,SG,15.0,5.0,6.0,2.0,6.0,1.0,0.0,3.0,1.0,0.0,17.0,18663,2.0,42,-9.0,3.0,11.0,0.0
117,DeMarcus,Cousins,C,282.0,246.0,120.0,58.0,284.0,38.0,52.0,74.0,94.0,66.0,354.0,232056,40.0,392,-20.0,56.0,150.0,34.0
118,Robert,Covington,PF,517.0,424.0,209.0,135.0,488.0,64.0,70.0,66.0,211.0,121.0,607.0,625328,102.0,2117,186.0,54.0,352.0,87.0
118,Robert,Covington,SF,60.0,37.0,29.0,20.0,46.0,9.0,6.0,8.0,16.0,8.0,83.0,58168,10.0,203,40.0,5.0,44.0,5.0
121,Jae,Crowder,PF,547.0,313.0,229.0,169.0,347.0,34.0,68.0,101.0,161.0,139.0,708.0,578145,56.0,1848,231.0,81.0,427.0,38.0
123,Seth,Curry,PG,125.0,29.0,58.0,27.0,31.0,2.0,14.0,18.0,24.0,41.0,158.0,103227,10.0,324,47.0,15.0,61.0,1.0
123,Seth,Curry,SG,590.0,125.0,291.0,141.0,139.0,14.0,66.0,80.0,109.0,145.0,794.0,508422,43.0,1593,386.0,71.0,306.0,11.0
124,Stephen,Curry,PG,1444.0,330.0,698.0,356.0,360.0,30.0,229.0,401.0,128.0,374.0,2120.0,567713,86.0,761,238.0,368.0,843.0,9.0
124,Stephen,Curry,SG,45.0,12.0,18.0,14.0,12.0,0.0,6.0,19.0,1.0,11.0,67.0,17131,3.0,22,44.0,17.0,31.0,0.0
126,Anthony,Davis,PF,719.0,270.0,350.0,35.0,341.0,71.0,85.0,275.0,76.0,128.0,942.0,373843,54.0,748,102.0,207.0,124.0,72.0
128,Ed,Davis,C,21.0,28.0,10.0,0.0,39.0,11.0,1.0,6.0,26.0,3.0,25.0,56626,6.0,154,-30.0,5.0,0.0,6.0
134,Matthew,Dellavedova,PG,11.0,2.0,3.0,1.0,3.0,1.0,2.0,0.0,3.0,10.0,7.0,9035,1.0,7,-8.0,0.0,6.0,0.0
136,DeMar,DeRozan,PF,110.0,30.0,56.0,7.0,33.0,3.0,12.0,44.0,20.0,53.0,157.0,56719,6.0,217,-46.0,38.0,16.0,3.0
136,DeMar,DeRozan,SF,850.0,195.0,412.0,13.0,234.0,39.0,113.0,418.0,115.0,375.0,1207.0,486657,50.0,1767,-91.0,370.0,61.0,12.0
136,DeMar,DeRozan,SG,10.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,7.0,12.0,8140,1.0,31,-10.0,3.0,1.0,0.0
141,Gorgui,Dieng,PF,4.0,4.0,4.0,2.0,10.0,6.0,2.0,8.0,8.0,4.0,16.0,17072,2.0,38,-26.0,6.0,2.0,0.0
142,Spencer,Dinwiddie,SG,29.0,20.0,10.0,2.0,22.0,2.0,10.0,14.0,8.0,19.0,34.0,38211,4.0,20,60.0,12.0,12.0,1.0
146,Goran,Dragic,PG,149.0,40.0,64.0,18.0,41.0,1.0,24.0,29.0,39.0,50.0,169.0,99417,10.0,240,-26.0,23.0,56.0,4.0
146,Goran,Dragic,SG,6.0,5.0,2.0,0.0,5.0,0.0,4.0,0.0,3.0,2.0,4.0,8219,0.0,20,3.0,0.0,2.0,0.0
147,Andre,Drummond,C,1268.0,902.0,634.0,4.0,1286.0,384.0,286.0,450.0,338.0,200.0,1546.0,941392,142.0,1310,-206.0,274.0,26.0,116.0
153,Kevin,Durant,PF,167.0,62.0,88.0,20.0,66.0,4.0,31.0,82.0,20.0,46.0,266.0,80557,9.0,40,105.0,70.0,49.0,14.0
153,Kevin,Durant,SF,712.0,269.0,375.0,95.0,282.0,13.0,125.0,254.0,80.0,192.0,1070.0,316501,32.0,144,187.0,225.0,221.0,52.0
157,Wayne,Ellington,PF,11.0,2.0,8.0,8.0,3.0,1.0,0.0,1.0,3.0,0.0,25.0,8720,2.0,10,18.0,1.0,11.0,0.0
157,Wayne,Ellington,PG,10.0,2.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,8203,2.0,10,-8.0,0.0,10.0,1.0
157,Wayne,Ellington,SG,231.0,42.0,98.0,72.0,49.0,7.0,24.0,26.0,41.0,51.0,287.0,240466,10.0,290,-52.0,19.0,182.0,4.0
159,Joel,Embiid,C,1110.0,529.0,568.0,74.0,658.0,129.0,202.0,663.0,158.0,184.0,1778.0,543222,63.0,1701,531.0,568.0,199.0,85.0
160,James,Ennis III,PF,28.0,11.0,12.0,6.0,14.0,3.0,1.0,7.0,8.0,4.0,36.0,27141,0.0,78,-10.0,6.0,12.0,1.0
160,James,Ennis III,SF,196.0,101.0,94.0,34.0,135.0,34.0,31.0,69.0,71.0,54.0,277.0,286037,30.0,884,-68.0,55.0,78.0,6.0
164,Dante,Exum,SF,26.0,16.0,10.0,4.0,18.0,2.0,8.0,4.0,6.0,2.0,26.0,33014,2.0,28,-12.0,2.0,12.0,2.0
164,Dante,Exum,SG,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16548,0.0,14,-8.0,0.0,0.0,0.0
175,Dorian,Finney-Smith,PF,127.0,60.0,54.0,28.0,86.0,26.0,14.0,10.0,37.0,25.0,143.0,140725,13.0,136,48.0,7.0,88.0,6.0
175,Dorian,Finney-Smith,SF,420.0,210.0,200.0,113.0,307.0,97.0,48.0,36.0,130.0,96.0,541.0,460449,48.0,424,195.0,28.0,263.0,23.0
176,Bryn,Forbes,PG,39.0,9.0,21.0,15.0,12.0,3.0,3.0,3.0,9.0,2.0,59.0,42944,2.0,105,-1.0,2.0,30.0,0.0
176,Bryn,Forbes,SG,62.0,23.0,28.0,12.0,25.0,2.0,4.0,2.0,5.0,5.0,70.0,44238,2.0,105,9.0,2.0,35.0,0.0
177,Evan,Fournier,SF,300.0,74.0,138.0,68.0,92.0,18.0,22.0,32.0,76.0,70.0,370.0,199708,26.0,44,-44.0,26.0,144.0,10.0
177,Evan,Fournier,SG,900.0,186.0,416.0,190.0,198.0,12.0,140.0,258.0,160.0,230.0,1224.0,574606,76.0,1580,-90.0,202.0,474.0,26.0
181,Danilo,Gallinari,C,44.0,19.0,23.0,13.0,20.0,1.0,1.0,13.0,9.0,6.0,72.0,26391,4.0,3,35.0,13.0,25.0,3.0
181,Danilo,Gallinari,PF,6.0,4.0,4.0,1.0,4.0,0.0,3.0,4.0,2.0,3.0,13.0,7523,0.0,1,31.0,4.0,2.0,0.0
184,Marc,Gasol,C,189.0,155.0,82.0,43.0,191.0,36.0,57.0,46.0,111.0,109.0,242.0,382533,21.0,782,43.0,35.0,112.0,53.0
186,Rudy,Gay,PF,34.0,18.0,16.0,3.0,21.0,3.0,6.0,9.0,6.0,6.0,41.0,24806,4.0,93,-28.0,6.0,13.0,1.0
186,Rudy,Gay,SF,12.0,3.0,6.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,15.0,8140,1.0,31,-8.0,0.0,5.0,0.0
189,Paul,George,PF,15.0,8.0,6.0,1.0,9.0,1.0,4.0,9.0,1.0,2.0,21.0,9458,0.0,16,-25.0,8.0,6.0,0.0
189,Paul,George,SF,243.0,98.0,111.0,30.0,104.0,6.0,49.0,85.0,28.0,60.0,321.0,96564,13.0,176,39.0,69.0,98.0,4.0
189,Paul,George,SG,1094.0,378.0,504.0,195.0,433.0,55.0,199.0,299.0,169.0,330.0,1463.0,552990,70.0,1024,489.0,260.0,474.0,30.0
190,Taj,Gibson,C,24.0,25.0,14.0,0.0,41.0,16.0,4.0,1.0,19.0,5.0,28.0,45662,4.0,120,-35.0,0.0,1.0,10.0
190,Taj,Gibson,PF,7.0,5.0,3.0,0.0,8.0,3.0,1.0,2.0,3.0,4.0,6.0,8204,0.0,24,7.0,0.0,1.0,4.0
195,Aaron,Gordon,PF,1142.0,472.0,514.0,128.0,670.0,198.0,194.0,358.0,224.0,344.0,1396.0,990318,76.0,1928,16.0,240.0,372.0,70.0
195,Aaron,Gordon,SF,146.0,42.0,72.0,18.0,60.0,18.0,32.0,26.0,14.0,38.0,178.0,105898,8.0,210,36.0,16.0,50.0,6.0
196,Eric,Gordon,PG,15.0,1.0,8.0,3.0,3.0,2.0,4.0,3.0,0.0,4.0,22.0,8514,2.0,14,-9.0,3.0,9.0,0.0
196,Eric,Gordon,SF,10.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,11.0,8158,0.0,14,4.0,2.0,8.0,0.0
196,Eric,Gordon,SG,228.0,27.0,100.0,38.0,30.0,3.0,26.0,61.0,26.0,48.0,285.0,123433,4.0,210,-31.0,47.0,117.0,3.0
200,Jerami,Grant,PF,460.0,100.0,189.0,54.0,114.0,14.0,55.0,157.0,57.0,63.0,568.0,219944,12.0,260,-92.0,136.0,161.0,22.0
200,Jerami,Grant,SF,513.0,127.0,223.0,68.0,153.0,26.0,64.0,203.0,79.0,91.0,680.0,263045,23.0,320,-42.0,166.0,188.0,38.0
203,Danny,Green,PF,34.0,4.0,8.0,4.0,6.0,2.0,6.0,6.0,8.0,10.0,22.0,16628,4.0,54,-26.0,2.0,14.0,2.0
203,Danny,Green,SF,1128.0,420.0,472.0,368.0,540.0,120.0,134.0,82.0,266.0,260.0,1380.0,1303238,208.0,4104,826.0,68.0,912.0,126.0
203,Danny,Green,SG,38.0,12.0,16.0,10.0,18.0,6.0,2.0,0.0,8.0,10.0,42.0,33820,0.0,108,-40.0,0.0,24.0,2.0
204,Draymond,Green,C,52.0,55.0,21.0,4.0,63.0,8.0,24.0,16.0,31.0,98.0,57.0,76538,12.0,99,30.0,11.0,13.0,13.0
204,Draymond,Green,PF,335.0,355.0,151.0,30.0,401.0,46.0,173.0,74.0,167.0,466.0,393.0,469715,94.0,605,190.0,61.0,111.0,41.0
204,Draymond,Green,SF,9.0,7.0,3.0,1.0,9.0,2.0,3.0,0.0,4.0,12.0,7.0,8664,3.0,11,19.0,0.0,4.0,2.0
206,JaMychal,Green,PF,20.0,5.0,5.0,1.0,12.0,7.0,1.0,3.0,6.0,2.0,13.0,26633,2.0,27,-4.0,2.0,7.0,0.0
206,JaMychal,Green,SF,14.0,12.0,8.0,4.0,18.0,6.0,2.0,3.0,9.0,2.0,23.0,17140,1.0,18,-4.0,3.0,9.0,4.0
207,Jeff,Green,C,69.0,26.0,30.0,9.0,29.0,3.0,5.0,17.0,13.0,12.0,82.0,66823,6.0,32,-27.0,13.0,31.0,3.0
207,Jeff,Green,PF,239.0,118.0,115.0,50.0,131.0,13.0,29.0,79.0,53.0,52.0,341.0,257047,15.0,120,33.0,61.0,121.0,13.0
207,Jeff,Green,SF,8.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,4.0,8324,1.0,4,-10.0,0.0,4.0,0.0
208,Blake,Griffin,C,308.0,176.0,154.0,54.0,226.0,50.0,24.0,60.0,116.0,96.0,404.0,387132,30.0,168,144.0,42.0,140.0,18.0
208,Blake,Griffin,PF,530.0,250.0,196.0,90.0,268.0,18.0,70.0,132.0,100.0,186.0,574.0,421176,32.0,508,-164.0,92.0,298.0,4.0
215,Tim,Hardaway Jr.,PF,15.0,4.0,4.0,2.0,4.0,0.0,3.0,5.0,3.0,4.0,13.0,8271,0.0,8,-16.0,3.0,12.0,0.0
215,Tim,Hardaway Jr.,SF,323.0,76.0,151.0,80.0,84.0,8.0,21.0,65.0,34.0,48.0,436.0,196567,14.0,192,63.0,54.0,183.0,3.0
215,Tim,Hardaway Jr.,SG,242.0,44.0,102.0,51.0,50.0,6.0,15.0,40.0,32.0,27.0,287.0,142613,9.0,128,-12.0,32.0,136.0,2.0
216,James,Harden,PF,72.0,44.0,38.0,18.0,44.0,0.0,14.0,34.0,18.0,68.0,122.0,48138,4.0,24,24.0,28.0,40.0,2.0
216,James,Harden,PG,1386.0,554.0,644.0,232.0,626.0,72.0,312.0,610.0,184.0,822.0,2044.0,710726,106.0,488,242.0,524.0,656.0,54.0
216,James,Harden,SG,258.0,134.0,114.0,44.0,146.0,12.0,88.0,128.0,42.0,218.0,392.0,162028,28.0,120,94.0,120.0,120.0,20.0
217,Maurice,Harkless,PF,166.0,72.0,68.0,20.0,88.0,16.0,20.0,48.0,86.0,34.0,194.0,237724,38.0,780,-30.0,38.0,84.0,20.0
217,Maurice,Harkless,SF,132.0,56.0,56.0,18.0,62.0,6.0,18.0,30.0,54.0,34.0,152.0,187818,18.0,620,-14.0,22.0,64.0,14.0
218,Montrezl,Harrell,C,17.0,8.0,7.0,0.0,14.0,6.0,0.0,6.0,5.0,3.0,19.0,16859,2.0,34,-13.0,5.0,0.0,1.0
220,Gary,Harris,PG,10.0,2.0,2.0,0.0,4.0,2.0,4.0,0.0,4.0,2.0,4.0,17236,0.0,18,20.0,0.0,6.0,0.0
220,Gary,Harris,SF,20.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,18.0,18072,2.0,52,-28.0,0.0,6.0,2.0
220,Gary,Harris,SG,692.0,124.0,288.0,102.0,164.0,40.0,78.0,150.0,142.0,160.0,798.0,653446,62.0,1314,-86.0,120.0,290.0,22.0
221,Joe,Harris,PF,376.0,116.0,183.0,124.0,130.0,14.0,34.0,26.0,86.0,63.0,511.0,322760,21.0,148,291.0,21.0,266.0,7.0
221,Joe,Harris,SF,278.0,75.0,133.0,73.0,94.0,19.0,21.0,26.0,54.0,52.0,358.0,234039,17.0,112,56.0,19.0,162.0,8.0
221,Joe,Harris,SG,146.0,45.0,74.0,40.0,56.0,11.0,12.0,13.0,27.0,26.0,200.0,120410,11.0,56,40.0,12.0,84.0,0.0
222,Tobias,Harris,PF,1157.0,461.0,588.0,99.0,535.0,74.0,132.0,246.0,151.0,268.0,1493.0,655412,68.0,2052,376.0,218.0,255.0,57.0
227,Gordon,Hayward,PF,60.0,21.0,23.0,6.0,28.0,7.0,7.0,14.0,3.0,16.0,65.0,26045,3.0,15,-3.0,13.0,14.0,0.0
227,Gordon,Hayward,SF,614.0,206.0,297.0,82.0,236.0,30.0,88.0,175.0,73.0,173.0,823.0,356153,51.0,215,22.0,147.0,196.0,14.0
230,Juancho,Hernangomez,PF,48.0,35.0,22.0,10.0,42.0,7.0,2.0,7.0,8.0,6.0,60.0,49854,3.0,132,5.0,6.0,27.0,1.0
231,Willy,Hernangomez,C,102.0,88.0,56.0,0.0,130.0,42.0,17.0,39.0,27.0,20.0,138.0,105785,12.0,276,-29.0,26.0,1.0,7.0
236,Buddy,Hield,PG,9.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,9.0,8681,1.0,30,-22.0,1.0,7.0,0.0
236,Buddy,Hield,SF,184.0,52.0,78.0,58.0,57.0,5.0,26.0,8.0,30.0,37.0,221.0,112779,10.0,390,-10.0,7.0,137.0,6.0
236,Buddy,Hield,SG,853.0,261.0,341.0,237.0,284.0,23.0,106.0,101.0,148.0,230.0,1004.0,511076,56.0,1830,-44.0,85.0,614.0,25.0
237,George,Hill,PG,274.0,58.0,140.0,46.0,78.0,20.0,30.0,58.0,24.0,92.0,376.0,277418,26.0,858,-60.0,50.0,120.0,4.0
237,George,Hill,SG,20.0,4.0,18.0,6.0,4.0,0.0,0.0,2.0,4.0,12.0,44.0,33612,2.0,104,36.0,2.0,8.0,0.0
239,Solomon,Hill,PF,57.0,37.0,22.0,14.0,46.0,9.0,4.0,7.0,16.0,15.0,63.0,81098,8.0,9,41.0,5.0,39.0,3.0
239,Solomon,Hill,SF,45.0,35.0,12.0,7.0,43.0,8.0,7.0,13.0,21.0,12.0,41.0,79696,5.0,9,-47.0,10.0,30.0,2.0
239,Solomon,Hill,SG,7.0,4.0,2.0,2.0,5.0,1.0,1.0,0.0,2.0,4.0,6.0,9294,2.0,1,30.0,0.0,6.0,0.0
242,Jrue,Holiday,PG,1207.0,301.0,570.0,154.0,406.0,105.0,180.0,188.0,148.0,557.0,1439.0,704549,133.0,1701,524.0,145.0,423.0,47.0
242,Jrue,Holiday,SG,7.0,3.0,4.0,2.0,4.0,1.0,4.0,5.0,3.0,5.0,15.0,7502,0.0,21,10.0,5.0,3.0,1.0
243,Justin,Holiday,PF,57.0,17.0,18.0,11.0,18.0,1.0,4.0,1.0,12.0,11.0,47.0,59203,10.0,105,3.0,0.0,42.0,4.0
243,Justin,Holiday,SF,261.0,92.0,107.0,79.0,105.0,13.0,21.0,33.0,54.0,52.0,317.0,246462,39.0,435,-25.0,24.0,192.0,13.0
243,Justin,Holiday,SG,191.0,65.0,79.0,51.0,76.0,11.0,19.0,22.0,38.0,41.0,228.0,172768,16.0,300,-11.0,19.0,144.0,8.0
245,Rondae,Hollis-Jefferson,SF,10.0,4.0,2.0,0.0,10.0,6.0,0.0,12.0,4.0,2.0,14.0,17086,0.0,58,-36.0,10.0,0.0,0.0
246,Richaun,Holmes,C,586.0,370.0,373.0,2.0,515.0,145.0,84.0,175.0,221.0,104.0,885.0,530721,41.0,1890,-8.0,137.0,11.0,99.0
246,Richaun,Holmes,PF,13.0,7.0,7.0,1.0,9.0,2.0,3.0,8.0,7.0,3.0,22.0,16287,2.0,60,-17.0,7.0,3.0,3.0
247,Rodney,Hood,PF,22.0,2.0,8.0,4.0,3.0,1.0,1.0,4.0,6.0,2.0,22.0,16599,0.0,58,7.0,2.0,12.0,0.0
247,Rodney,Hood,SG,39.0,9.0,21.0,6.0,10.0,1.0,8.0,3.0,2.0,9.0,51.0,31501,5.0,116,11.0,3.0,14.0,0.0
